Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,load,maspref,vmaspref,nfcp,nfcn,fii,icp,icn,nfc,ic
142,1,1,23,13,5,5,Slide22.bmp,3648,1,5,0,5,8,20,16,10,-3,6
,,,,,,,,,,,,,,,,,,
143,1,1,66,41,1,1,Slide32.bmp,556,1,0,9,10,6,23,16,15,4,1
,,,,,,,,,,,,,,,,,,
143,1,1,62,38,1,1,Slide28.bmp,2814,1,1,0,10,6,23,16,15,4,1
,,,,,,,,,,,,,,,,,,
143,1,1,23,37,1,1,Slide22.bmp,4847,1,1,0,10,6,23,16,15,4,1
,,,,,,,,,,,,,,,,,,
143,1,1,27,17,9,9,Slide32.bmp,1354,4,0,9,10,6,23,16,15,4,1
,,,,,,,,,,,,,,,,,,
143,1,1,11,14,1,1,Slide21.bmp,12229,4,9,0,10,6,23,16,15,4,1
,,,,,,,,,,,,,,,,,,
143,1,1,63,13,1,1,Slide29.bmp,7778,4,9,0,10,6,23,16,15,4,1
,,,,,,,,,,,,,,,,,,
144,1,1,40,25,2,2,Slide32.bmp,548,2,0,8,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,11,22,4,4,Slide21.bmp,2166,2,6,0,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,63,21,6,6,Slide29.bmp,2840,2,4,0,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,27,17,4,4,Slide32.bmp,1715,1,0,4,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,37,14,4,4,Slide25.bmp,2687,1,6,0,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,49,13,7,7,Slide26.bmp,3491,1,7,0,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,14,9,3,3,Slide32.bmp,4264,4,0,7,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,36,6,6,6,Slide24.bmp,4611,4,6,0,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
144,1,1,10,5,4,4,Slide20.bmp,6484,4,4,0,4,7,25,12,19,-3,-7
,,,,,,,,,,,,,,,,,,
145,1,1,53,33,6,6,Slide32.bmp,524,1,0,6,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,49,30,5,5,Slide26.bmp,7260,1,5,0,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,50,29,3,3,Slide27.bmp,7948,1,7,0,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,27,17,4,4,Slide32.bmp,838,6,0,4,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,24,14,3,3,Slide23.bmp,7606,6,7,0,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,10,13,1,1,Slide20.bmp,6303,6,1,0,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,14,9,8,8,Slide32.bmp,3859,7,0,2,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,11,6,7,7,Slide21.bmp,15876,7,3,0,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
145,1,1,36,5,7,7,Slide24.bmp,12403,7,7,0,13,4,20,10,24,9,-14
,,,,,,,,,,,,,,,,,,
146,1,1,53,33,8,8,Slide32.bmp,2698,1,0,8,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,36,30,7,7,Slide24.bmp,6044,1,7,0,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,24,29,2,2,Slide23.bmp,6162,1,8,0,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,40,25,3,3,Slide32.bmp,4609,4,0,7,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,50,22,7,7,Slide27.bmp,9660,4,3,0,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,11,21,5,5,Slide21.bmp,7129,4,5,0,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,14,9,8,8,Slide32.bmp,7261,2,0,2,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,10,6,5,5,Slide20.bmp,7751,2,5,0,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
146,1,1,49,5,7,7,Slide26.bmp,13216,2,7,0,6,6,18,17,14,0,3
,,,,,,,,,,,,,,,,,,
147,1,1,53,33,9,9,Slide32.bmp,1433,2,0,9,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,49,30,9,9,Slide26.bmp,7039,2,9,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,63,29,9,9,Slide29.bmp,10308,2,1,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,40,25,5,5,Slide32.bmp,3559,1,0,5,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,24,22,8,8,Slide23.bmp,2713,1,2,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,11,21,7,7,Slide21.bmp,3730,1,3,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,27,17,5,5,Slide32.bmp,6415,7,0,5,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,37,14,7,7,Slide25.bmp,3414,7,3,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,62,13,8,8,Slide28.bmp,7351,7,8,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,14,9,4,4,Slide32.bmp,5351,4,0,6,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,10,6,1,1,Slide20.bmp,8811,4,1,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
147,1,1,36,5,1,1,Slide24.bmp,10273,4,1,0,5,5,19,21,11,0,10
,,,,,,,,,,,,,,,,,,
148,1,1,53,33,7,7,Slide32.bmp,1319,1,0,7,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,36,30,6,6,Slide24.bmp,11884,1,6,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,50,29,4,4,Slide27.bmp,3650,1,6,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,40,25,5,5,Slide32.bmp,1595,4,0,5,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,23,22,4,4,Slide22.bmp,11373,4,4,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,49,21,7,7,Slide26.bmp,3200,4,7,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,27,17,2,2,Slide32.bmp,449,7,0,2,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,62,14,7,7,Slide28.bmp,3497,7,7,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,63,13,8,8,Slide29.bmp,2669,7,2,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,14,9,7,7,Slide32.bmp,3217,2,0,3,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,37,6,8,8,Slide25.bmp,6030,2,2,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
148,1,1,10,5,2,2,Slide20.bmp,9717,2,2,0,11,4,20,17,16,7,1
,,,,,,,,,,,,,,,,,,
149,1,1,66,41,9,9,Slide32.bmp,653,1,0,1,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,62,38,9,9,Slide28.bmp,1543,1,9,0,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,50,37,9,9,Slide27.bmp,5772,1,1,0,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,53,33,9,9,Slide32.bmp,564,2,0,9,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,24,30,1,1,Slide23.bmp,973,2,9,0,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,36,29,9,9,Slide24.bmp,2195,2,9,0,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,27,17,9,9,Slide32.bmp,1635,6,0,9,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,23,14,2,2,Slide22.bmp,1602,6,2,0,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
149,1,1,11,13,8,8,Slide21.bmp,4870,6,2,0,12,4,25,21,10,8,11
,,,,,,,,,,,,,,,,,,
150,1,1,66,41,4,4,Slide32.bmp,1573,6,0,6,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,11,38,4,4,Slide21.bmp,3264,6,6,0,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,24,37,1,1,Slide23.bmp,3805,6,9,0,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,40,25,1,1,Slide32.bmp,1433,4,0,9,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,37,22,2,2,Slide25.bmp,9327,4,8,0,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,49,21,8,8,Slide26.bmp,7899,4,8,0,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,14,9,9,9,Slide32.bmp,4334,1,0,1,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,36,6,6,6,Slide24.bmp,11427,1,6,0,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
150,1,1,50,5,3,3,Slide27.bmp,11066,1,7,0,7,7,18,18,13,0,5
,,,,,,,,,,,,,,,,,,
151,1,1,66,41,9,9,Slide32.bmp,877,1,0,1,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,63,38,1,1,Slide29.bmp,8628,1,9,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,36,37,9,9,Slide24.bmp,5031,1,9,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,40,25,6,6,Slide32.bmp,1726,2,0,4,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,24,22,9,9,Slide23.bmp,3053,2,1,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,37,21,8,8,Slide25.bmp,5461,2,2,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,27,17,4,4,Slide32.bmp,1713,6,0,4,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,50,14,9,9,Slide27.bmp,5592,6,1,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,62,13,9,9,Slide28.bmp,5894,6,9,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,14,9,8,8,Slide32.bmp,3000,4,0,2,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,11,6,4,4,Slide21.bmp,6631,4,6,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
151,1,1,49,5,7,7,Slide26.bmp,9992,4,7,0,13,3,24,15,14,10,1
,,,,,,,,,,,,,,,,,,
152,1,1,66,41,5,5,Slide32.bmp,775,2,0,5,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,10,38,3,3,Slide20.bmp,5047,2,3,0,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,36,37,6,6,Slide24.bmp,3332,2,6,0,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,53,33,3,3,Slide32.bmp,1462,4,0,3,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,63,30,2,2,Slide29.bmp,1508,4,8,0,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,50,29,4,4,Slide27.bmp,2583,4,6,0,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,40,25,2,2,Slide32.bmp,1134,1,0,8,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,49,22,8,8,Slide26.bmp,4375,1,8,0,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
152,1,1,11,21,3,3,Slide21.bmp,2986,1,7,0,5,7,18,16,11,-2,5
,,,,,,,,,,,,,,,,,,
153,1,1,66,41,6,6,Slide32.bmp,1176,4,0,4,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,62,38,8,8,Slide28.bmp,4099,4,8,0,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,23,37,1,1,Slide22.bmp,4739,4,1,0,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,40,25,1,1,Slide32.bmp,1199,2,0,9,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,36,22,7,7,Slide24.bmp,5065,2,7,0,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,49,21,4,4,Slide26.bmp,9840,2,4,0,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,14,9,8,8,Slide32.bmp,3726,1,0,2,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,10,6,2,2,Slide20.bmp,6995,1,2,0,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
153,1,1,63,5,7,7,Slide29.bmp,11342,1,3,0,4,5,17,12,15,-1,-3
,,,,,,,,,,,,,,,,,,
154,1,1,40,25,4,4,Slide32.bmp,2753,4,0,6,7,6,18,18,11,1,7
,,,,,,,,,,,,,,,,,,
154,1,1,37,22,4,4,Slide25.bmp,2619,4,6,0,7,6,18,18,11,1,7
,,,,,,,,,,,,,,,,,,
154,1,1,23,21,7,7,Slide22.bmp,2996,4,7,0,7,6,18,18,11,1,7
,,,,,,,,,,,,,,,,,,
154,1,1,27,17,8,8,Slide32.bmp,1980,1,0,8,7,6,18,18,11,1,7
,,,,,,,,,,,,,,,,,,
154,1,1,36,14,8,8,Slide24.bmp,2122,1,8,0,7,6,18,18,11,1,7
,,,,,,,,,,,,,,,,,,
154,1,1,50,13,2,2,Slide27.bmp,2469,1,8,0,7,6,18,18,11,1,7
,,,,,,,,,,,,,,,,,,
155,1,1,53,33,8,8,Slide32.bmp,1653,4,0,8,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,23,30,4,4,Slide22.bmp,3500,4,4,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,49,29,4,4,Slide26.bmp,4600,4,4,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,40,25,2,2,Slide32.bmp,2011,6,0,8,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,37,22,6,6,Slide25.bmp,3756,6,4,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,36,21,4,4,Slide24.bmp,7738,6,4,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,27,17,7,7,Slide32.bmp,2856,1,0,7,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,10,14,2,2,Slide20.bmp,3353,1,2,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,63,13,7,7,Slide29.bmp,8808,1,3,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,14,9,2,2,Slide32.bmp,4420,2,0,8,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,24,6,5,5,Slide23.bmp,7245,2,5,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
155,1,1,50,5,8,8,Slide27.bmp,19188,2,2,0,7,6,13,15,15,1,0
,,,,,,,,,,,,,,,,,,
156,1,1,66,41,4,4,Slide32.bmp,3901,6,0,6,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,49,38,7,7,Slide26.bmp,5923,6,7,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,62,37,9,9,Slide28.bmp,7028,6,9,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,53,33,1,1,Slide32.bmp,398,1,0,1,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,50,30,5,5,Slide27.bmp,4394,1,5,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,23,29,3,3,Slide22.bmp,7154,1,3,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,40,25,3,3,Slide32.bmp,590,4,0,7,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,37,22,5,5,Slide25.bmp,2004,4,5,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,63,21,5,5,Slide29.bmp,7937,4,5,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,14,9,4,4,Slide32.bmp,7094,2,0,6,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,11,6,9,9,Slide21.bmp,3410,2,1,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
156,1,1,36,5,8,8,Slide24.bmp,9388,2,8,0,9,7,16,15,15,2,0
,,,,,,,,,,,,,,,,,,
157,1,1,66,41,4,4,Slide32.bmp,493,1,0,6,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,10,38,3,3,Slide20.bmp,7410,1,3,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,62,37,7,7,Slide28.bmp,7209,1,7,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,53,33,9,9,Slide32.bmp,889,2,0,9,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,50,30,3,3,Slide27.bmp,3802,2,7,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,24,29,1,1,Slide23.bmp,2493,2,9,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,40,25,3,3,Slide32.bmp,3394,4,0,7,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,63,22,1,1,Slide29.bmp,2545,4,9,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,36,21,9,9,Slide24.bmp,5614,4,9,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,14,9,9,9,Slide32.bmp,1453,6,0,1,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,49,6,9,9,Slide26.bmp,7277,6,9,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
157,1,1,23,5,1,1,Slide22.bmp,6400,6,1,0,5,5,20,21,12,0,9
,,,,,,,,,,,,,,,,,,
158,1,1,40,25,5,5,Slide32.bmp,805,4,0,5,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,36,22,8,8,Slide24.bmp,4119,4,8,0,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,11,21,5,5,Slide21.bmp,10213,4,5,0,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,27,17,3,3,Slide32.bmp,3662,6,0,3,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,37,14,7,7,Slide25.bmp,9072,6,3,0,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,62,13,8,8,Slide28.bmp,4294,6,8,0,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,14,9,3,3,Slide32.bmp,5367,1,0,7,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,24,6,4,4,Slide23.bmp,7234,1,6,0,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
158,1,1,49,5,7,7,Slide26.bmp,9383,1,7,0,6,7,23,16,8,-1,8
,,,,,,,,,,,,,,,,,,
159,1,1,66,41,2,2,Slide32.bmp,2007,6,0,8,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,50,38,8,8,Slide27.bmp,5974,6,2,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,49,37,5,5,Slide26.bmp,6092,6,5,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,53,33,8,8,Slide32.bmp,2410,2,0,8,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,23,30,5,5,Slide22.bmp,9896,2,5,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,11,29,8,8,Slide21.bmp,13150,2,2,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,40,25,4,4,Slide32.bmp,4537,4,0,6,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,24,22,8,8,Slide23.bmp,5321,4,2,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,10,21,3,3,Slide20.bmp,14444,4,3,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,14,9,8,8,Slide32.bmp,11114,1,0,2,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,63,6,1,1,Slide29.bmp,4753,1,9,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
159,1,1,62,5,7,7,Slide28.bmp,14440,1,7,0,5,8,9,17,14,-3,3
,,,,,,,,,,,,,,,,,,
160,1,1,53,33,9,9,Slide32.bmp,1704,2,0,9,12,5,20,18,11,7,7
,,,,,,,,,,,,,,,,,,
160,1,1,11,30,9,9,Slide21.bmp,3718,2,1,0,12,5,20,18,11,7,7
,,,,,,,,,,,,,,,,,,
160,1,1,23,29,1,1,Slide22.bmp,1543,2,1,0,12,5,20,18,11,7,7
,,,,,,,,,,,,,,,,,,
160,1,1,27,17,5,5,Slide32.bmp,1673,1,0,5,12,5,20,18,11,7,7
,,,,,,,,,,,,,,,,,,
160,1,1,10,14,1,1,Slide20.bmp,3888,1,1,0,12,5,20,18,11,7,7
,,,,,,,,,,,,,,,,,,
160,1,1,36,13,9,9,Slide24.bmp,3773,1,9,0,12,5,20,18,11,7,7
,,,,,,,,,,,,,,,,,,
161,1,1,66,41,1,1,Slide32.bmp,1390,6,0,9,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,11,38,5,5,Slide21.bmp,2945,6,5,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,24,37,5,5,Slide23.bmp,2704,6,5,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,40,25,1,1,Slide32.bmp,1217,4,0,9,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,10,22,5,5,Slide20.bmp,2333,4,5,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,23,21,5,5,Slide22.bmp,6090,4,5,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,27,17,9,9,Slide32.bmp,1969,2,0,9,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,49,14,6,6,Slide26.bmp,2505,2,6,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,37,13,3,3,Slide25.bmp,9279,2,7,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,14,9,5,5,Slide32.bmp,1448,1,0,5,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,36,6,9,9,Slide24.bmp,6048,1,9,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
161,1,1,63,5,4,4,Slide29.bmp,14984,1,6,0,10,8,17,15,14,2,1
,,,,,,,,,,,,,,,,,,
162,1,1,66,41,3,3,Slide32.bmp,612,2,0,7,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,11,38,4,4,Slide21.bmp,6988,2,6,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,62,37,9,9,Slide28.bmp,2479,2,9,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,53,33,8,8,Slide32.bmp,559,7,0,8,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,37,30,2,2,Slide25.bmp,2883,7,8,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,23,29,7,7,Slide22.bmp,4147,7,7,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,40,25,5,5,Slide32.bmp,1957,6,0,5,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,10,22,4,4,Slide20.bmp,6045,6,4,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,36,21,9,9,Slide24.bmp,3705,6,9,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,27,17,9,9,Slide32.bmp,2252,1,0,9,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,50,14,6,6,Slide27.bmp,16032,1,4,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,63,13,2,2,Slide29.bmp,3457,1,8,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,14,9,8,8,Slide32.bmp,5666,4,0,2,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,24,6,2,2,Slide23.bmp,7192,4,8,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
162,1,1,49,5,7,7,Slide26.bmp,18384,4,7,0,6,8,18,21,6,-2,15
,,,,,,,,,,,,,,,,,,
163,1,1,66,41,4,4,Slide32.bmp,498,4,0,6,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,23,38,2,2,Slide22.bmp,5577,4,2,0,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,36,37,4,4,Slide24.bmp,3074,4,4,0,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,40,25,5,5,Slide32.bmp,1717,2,0,5,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,10,22,5,5,Slide20.bmp,4219,2,5,0,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,24,21,5,5,Slide23.bmp,3345,2,5,0,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,14,9,5,5,Slide32.bmp,4347,1,0,5,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,62,6,8,8,Slide28.bmp,8572,1,8,0,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
163,1,1,37,5,7,7,Slide25.bmp,20033,1,3,0,7,6,15,20,7,1,13
,,,,,,,,,,,,,,,,,,
164,1,1,53,33,8,8,Slide32.bmp,2471,1,0,8,11,3,15,16,13,8,3
,,,,,,,,,,,,,,,,,,
164,1,1,37,30,4,4,Slide25.bmp,4207,1,6,0,11,3,15,16,13,8,3
,,,,,,,,,,,,,,,,,,
