Subj,Cond,Block,Trial,Order,Resp,Name,Stim,RT,Correct
5,1,1,52,68,1,1,mfaces\Slide2.bmp,1241,TRUE
5,1,1,53,69,9,9,mfaces\Slide3.bmp,1031,FALSE
5,1,1,54,55,1,1,mfaces\Slide4.bmp,1270,TRUE
5,1,1,55,62,9,9,mfaces\Slide5.bmp,1494,FALSE
5,1,1,56,57,1,1,mfaces\Slide6.bmp,1116,TRUE
5,1,1,57,65,9,9,mfaces\Slide7.bmp,1244,FALSE
5,1,1,58,63,1,1,mfaces\Slide8.bmp,1653,TRUE
5,1,1,59,51,9,9,mfaces\Slide9.bmp,1043,FALSE
5,1,1,60,56,1,1,mfaces\Slide10.bmp,1425,TRUE
5,1,1,61,67,9,9,mfaces\Slide11.bmp,1022,FALSE
5,1,1,62,66,9,9,mfaces\Slide12.bmp,1234,FALSE
5,1,1,63,60,1,1,mfaces\Slide13.bmp,1298,TRUE
5,1,1,64,61,9,9,mfaces\Slide14.bmp,1580,FALSE
5,1,1,65,70,1,1,mfaces\Slide15.bmp,1140,TRUE
5,1,1,66,59,9,9,mfaces\Slide16.bmp,1392,FALSE
5,1,1,67,53,1,1,mfaces\Slide17.bmp,1112,TRUE
5,1,1,68,54,9,9,mfaces\Slide18.bmp,1414,FALSE
5,1,1,69,58,9,9,mfaces\Slide19.bmp,1193,FALSE
5,1,1,70,64,9,9,mfaces\Slide20.bmp,1284,FALSE
5,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,1931,TRUE
5,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,12275,TRUE
5,1,1,119,99,3,3,Slide32.bmp,5551,FALSE
5,1,1,122,102,6,6,Slide32.bmp,1372,FALSE
5,1,1,125,105,9,9,Slide32.bmp,650,FALSE
5,1,1,128,108,9,9,Slide32.bmp,779,FALSE
5,1,1,131,111,2,2,Slide32.bmp,414,FALSE
5,1,1,134,114,2,2,Slide32.bmp,478,FALSE
5,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,816,TRUE
5,1,1,136,116,57,SPACE,surveys\Slide2.bmp,6032,TRUE
5,1,1,137,117,1,1,surveys\Slide3.bmp,2715,TRUE
5,1,1,138,118,1,1,surveys\Slide4.bmp,1091,TRUE
5,1,1,139,119,1,1,surveys\Slide5.bmp,1632,TRUE
5,1,1,140,120,2,2,surveys\Slide6.bmp,1466,FALSE
5,1,1,141,121,2,2,surveys\Slide7.bmp,2983,FALSE
5,1,1,142,122,2,2,surveys\Slide8.bmp,1907,FALSE
5,1,1,143,123,3,3,surveys\Slide9.bmp,1240,FALSE
5,1,1,144,124,4,4,surveys\Slide10.bmp,1057,FALSE
5,1,1,145,125,57,SPACE,surveys\Slide11.bmp,3784,TRUE
5,1,1,146,126,6,6,surveys\Slide12.bmp,17667,FALSE
5,1,1,147,127,2,2,surveys\Slide13.bmp,6701,FALSE
5,1,1,148,128,1,1,surveys\Slide14.bmp,8083,TRUE
5,1,1,149,129,3,3,surveys\Slide15.bmp,9261,FALSE
5,1,1,150,130,2,2,surveys\Slide16.bmp,5753,FALSE
5,1,1,151,131,3,3,surveys\Slide17.bmp,6306,FALSE
5,1,1,152,132,3,3,surveys\Slide18.bmp,14748,FALSE
5,1,1,153,133,1,1,surveys\Slide19.bmp,11610,TRUE
5,1,1,154,134,2,2,surveys\Slide20.bmp,7229,FALSE
5,1,1,155,135,3,3,surveys\Slide21.bmp,16324,FALSE
5,1,1,156,136,57,SPACE,surveys\Slide22.bmp,6442,TRUE
5,1,1,157,137,1,1,surveys\Slide23.bmp,7398,TRUE
5,1,1,158,138,1,1,surveys\Slide24.bmp,4065,TRUE
5,1,1,159,139,1,1,surveys\Slide25.bmp,3549,TRUE
5,1,1,160,140,2,2,surveys\Slide26.bmp,4466,FALSE
5,1,1,161,141,3,3,surveys\Slide27.bmp,4844,FALSE
5,1,1,162,142,7,7,surveys\Slide28.bmp,6969,FALSE
5,1,1,163,143,5,5,surveys\Slide29.bmp,8456,FALSE
5,1,1,164,144,6,6,surveys\Slide30.bmp,11539,FALSE
5,1,1,165,145,2,2,surveys\Slide31.bmp,4698,FALSE
5,1,1,166,146,2,2,surveys\Slide32.bmp,1411,TRUE
5,1,1,167,147,-1,19\,What is your age (in years)?,5255,TRUE
5,1,1,168,148,1,1,surveys\Slide34.bmp,1774,TRUE
5,1,1,169,149,1,1,surveys\Slide35.bmp,1455,TRUE
5,1,1,170,150,2,2,surveys\Slide36.bmp,1155,FALSE
5,1,1,178,151,57,SPACE,Please see experimenter,260871,TRUE
6,1,1,1,1,57,SPACE,Please wait for instructions,71433,TRUE
6,1,1,2,2,28,ENTER,instructionfollowup\Slide1.bmp,11292,TRUE
6,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,64,FALSE
6,1,1,3,4,28,ENTER,instructionfollowup\Slide3.bmp,2737,TRUE
6,1,1,4,21,1,1,mfaces\Slide1.bmp,1147,TRUE
6,1,1,5,15,1,1,mfaces\Slide2.bmp,988,TRUE
6,1,1,6,11,1,1,mfaces\Slide3.bmp,990,TRUE
6,1,1,7,12,1,1,mfaces\Slide4.bmp,971,TRUE
6,1,1,8,19,9,9,mfaces\Slide5.bmp,1274,FALSE
6,1,1,9,8,-1,-1,mfaces\Slide6.bmp,2001,FALSE
6,1,1,10,13,9,9,mfaces\Slide7.bmp,1141,FALSE
6,1,1,11,23,-1,-1,mfaces\Slide8.bmp,2001,FALSE
6,1,1,12,7,9,9,mfaces\Slide9.bmp,1339,FALSE
6,1,1,13,17,1,1,mfaces\Slide10.bmp,1499,TRUE
6,1,1,14,22,9,9,mfaces\Slide11.bmp,1948,FALSE
6,1,1,15,6,1,1,mfaces\Slide12.bmp,1097,TRUE
6,1,1,16,24,-1,-1,mfaces\Slide13.bmp,2001,FALSE
6,1,1,17,16,9,9,mfaces\Slide14.bmp,1318,FALSE
6,1,1,18,20,9,9,mfaces\Slide15.bmp,1143,FALSE
6,1,1,19,5,-1,-1,mfaces\Slide16.bmp,2001,FALSE
6,1,1,20,18,9,9,mfaces\Slide17.bmp,1691,FALSE
6,1,1,21,14,9,9,mfaces\Slide18.bmp,1238,FALSE
6,1,1,22,9,1,1,mfaces\Slide19.bmp,1209,TRUE
6,1,1,23,10,9,9,mfaces\Slide20.bmp,1162,FALSE
6,1,1,26,25,28,ENTER,instructionfollowup\Slide4.bmp,1946,TRUE
6,1,1,2,50,28,ENTER,instructionfollowup\Slide5.bmp,8109,TRUE
6,1,1,51,60,9,9,mfaces\Slide1.bmp,1747,FALSE
6,1,1,52,53,9,9,mfaces\Slide2.bmp,1347,FALSE
6,1,1,53,64,1,1,mfaces\Slide3.bmp,1009,TRUE
6,1,1,54,57,1,1,mfaces\Slide4.bmp,1701,TRUE
6,1,1,55,56,9,9,mfaces\Slide5.bmp,1347,FALSE
6,1,1,56,63,1,1,mfaces\Slide6.bmp,875,TRUE
6,1,1,57,58,9,9,mfaces\Slide7.bmp,1367,FALSE
6,1,1,58,69,1,1,mfaces\Slide8.bmp,1059,TRUE
6,1,1,59,68,9,9,mfaces\Slide9.bmp,1310,FALSE
6,1,1,60,55,1,1,mfaces\Slide10.bmp,1763,TRUE
6,1,1,61,67,9,9,mfaces\Slide11.bmp,1753,FALSE
6,1,1,62,62,-1,-1,mfaces\Slide12.bmp,2001,FALSE
6,1,1,63,54,1,1,mfaces\Slide13.bmp,1213,TRUE
6,1,1,64,52,1,1,mfaces\Slide14.bmp,1178,TRUE
6,1,1,65,51,-1,-1,mfaces\Slide15.bmp,2001,FALSE
6,1,1,66,61,1,1,mfaces\Slide16.bmp,1789,TRUE
6,1,1,67,65,1,1,mfaces\Slide17.bmp,953,TRUE
6,1,1,68,66,9,9,mfaces\Slide18.bmp,902,FALSE
6,1,1,69,59,9,9,mfaces\Slide19.bmp,1711,FALSE
6,1,1,70,70,1,1,mfaces\Slide20.bmp,1178,TRUE
6,1,1,26,71,28,ENTER,instructionfollowup\Slide4.bmp,4039,TRUE
6,1,1,135,96,28,ENTER,instructionfollowup\Slide8.bmp,24376,TRUE
6,1,1,119,99,1,1,Slide32.bmp,5714,TRUE
6,1,1,122,102,8,8,Slide32.bmp,729,FALSE
6,1,1,125,105,2,2,Slide32.bmp,562,FALSE
6,1,1,128,108,8,8,Slide32.bmp,489,FALSE
6,1,1,131,111,9,9,Slide32.bmp,873,FALSE
6,1,1,134,114,4,4,Slide32.bmp,2558,FALSE
6,1,1,135,115,28,ENTER,instructionfollowup\Slide9.bmp,2229,TRUE
6,1,1,136,116,28,ENTER,surveys\Slide2.bmp,7934,TRUE
6,1,1,137,117,1,1,surveys\Slide3.bmp,2404,TRUE
6,1,1,138,118,1,1,surveys\Slide4.bmp,1894,TRUE
6,1,1,139,119,1,1,surveys\Slide5.bmp,1202,TRUE
6,1,1,140,120,2,2,surveys\Slide6.bmp,2619,FALSE
6,1,1,141,121,3,3,surveys\Slide7.bmp,2370,FALSE
6,1,1,142,122,3,3,surveys\Slide8.bmp,3363,FALSE
6,1,1,143,123,1,1,surveys\Slide9.bmp,867,TRUE
6,1,1,144,124,4,4,surveys\Slide10.bmp,2354,FALSE
6,1,1,145,125,28,ENTER,surveys\Slide11.bmp,4156,TRUE
6,1,1,146,126,3,3,surveys\Slide12.bmp,13738,FALSE
6,1,1,147,127,5,5,surveys\Slide13.bmp,6337,FALSE
6,1,1,148,128,6,6,surveys\Slide14.bmp,9012,FALSE
6,1,1,149,129,2,2,surveys\Slide15.bmp,7144,FALSE
6,1,1,150,130,3,3,surveys\Slide16.bmp,8529,FALSE
6,1,1,151,131,2,2,surveys\Slide17.bmp,12002,FALSE
6,1,1,152,132,2,2,surveys\Slide18.bmp,7335,FALSE
6,1,1,153,133,6,6,surveys\Slide19.bmp,13540,FALSE
6,1,1,154,134,6,6,surveys\Slide20.bmp,10210,FALSE
6,1,1,155,135,5,5,surveys\Slide21.bmp,10943,FALSE
6,1,1,156,136,57,SPACE,surveys\Slide22.bmp,5017,TRUE
6,1,1,157,137,2,2,surveys\Slide23.bmp,7848,FALSE
6,1,1,158,138,1,1,surveys\Slide24.bmp,6075,TRUE
6,1,1,159,139,1,1,surveys\Slide25.bmp,6920,TRUE
6,1,1,160,140,4,4,surveys\Slide26.bmp,5668,FALSE
6,1,1,161,141,1,1,surveys\Slide27.bmp,6502,TRUE
6,1,1,162,142,4,4,surveys\Slide28.bmp,6159,FALSE
6,1,1,163,143,2,2,surveys\Slide29.bmp,13515,FALSE
6,1,1,164,144,2,2,surveys\Slide30.bmp,5781,FALSE
6,1,1,165,145,1,1,surveys\Slide31.bmp,7451,TRUE
6,1,1,166,146,57,SPACE,surveys\Slide32.bmp,2002,TRUE
6,1,1,167,147,-1,18,What is your age (in years)?,5202,TRUE
6,1,1,168,148,1,1,surveys\Slide34.bmp,2773,TRUE
6,1,1,169,149,1,1,surveys\Slide35.bmp,5528,TRUE
6,1,1,170,150,1,1,surveys\Slide36.bmp,1742,TRUE
6,1,1,178,151,57,SPACE,Please see experimenter,393200,TRUE
7,1,1,1,1,57,SPACE,Please wait for instructions,44691,TRUE
7,1,1,2,2,1,1,instructionfollowup\Slide1.bmp,13361,TRUE
7,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,722,FALSE
7,1,1,3,4,9,9,instructionfollowup\Slide3.bmp,5284,TRUE
7,1,1,4,16,9,9,mfaces\Slide1.bmp,1092,FALSE
7,1,1,5,22,1,1,mfaces\Slide2.bmp,1295,TRUE
7,1,1,6,11,1,1,mfaces\Slide3.bmp,1198,TRUE
7,1,1,7,19,1,1,mfaces\Slide4.bmp,1012,TRUE
7,1,1,8,15,9,9,mfaces\Slide5.bmp,1176,FALSE
7,1,1,9,9,1,1,mfaces\Slide6.bmp,1335,TRUE
7,1,1,10,13,9,9,mfaces\Slide7.bmp,1198,FALSE
7,1,1,11,14,1,1,mfaces\Slide8.bmp,955,TRUE
7,1,1,12,8,9,9,mfaces\Slide9.bmp,1380,FALSE
7,1,1,13,10,1,1,mfaces\Slide10.bmp,1207,TRUE
7,1,1,14,20,1,1,mfaces\Slide11.bmp,827,TRUE
7,1,1,15,6,9,9,mfaces\Slide12.bmp,1599,FALSE
7,1,1,16,23,1,1,mfaces\Slide13.bmp,1462,TRUE
7,1,1,17,5,-1,-1,mfaces\Slide14.bmp,2001,FALSE
7,1,1,18,12,1,1,mfaces\Slide15.bmp,1308,TRUE
7,1,1,19,24,9,9,mfaces\Slide16.bmp,1557,FALSE
7,1,1,20,18,1,1,mfaces\Slide17.bmp,1043,TRUE
7,1,1,21,21,9,9,mfaces\Slide18.bmp,1006,FALSE
7,1,1,22,17,1,1,mfaces\Slide19.bmp,1252,TRUE
7,1,1,23,7,1,1,mfaces\Slide20.bmp,1182,TRUE
7,1,1,26,25,1,1,instructionfollowup\Slide4.bmp,3502,TRUE
7,1,1,2,50,9,9,instructionfollowup\Slide5.bmp,13876,TRUE
7,1,1,51,51,9,9,mfaces\Slide1.bmp,1055,FALSE
7,1,1,52,55,1,1,mfaces\Slide2.bmp,1214,TRUE
7,1,1,53,62,9,9,mfaces\Slide3.bmp,1612,FALSE
7,1,1,54,67,1,1,mfaces\Slide4.bmp,1557,TRUE
7,1,1,55,63,9,9,mfaces\Slide5.bmp,1130,FALSE
7,1,1,56,70,1,1,mfaces\Slide6.bmp,1213,TRUE
7,1,1,57,59,9,9,mfaces\Slide7.bmp,1034,FALSE
7,1,1,58,58,1,1,mfaces\Slide8.bmp,864,TRUE
7,1,1,59,57,9,9,mfaces\Slide9.bmp,823,FALSE
7,1,1,60,56,1,1,mfaces\Slide10.bmp,1221,TRUE
7,1,1,61,53,1,1,mfaces\Slide11.bmp,1459,TRUE
7,1,1,62,60,9,9,mfaces\Slide12.bmp,912,FALSE
7,1,1,63,64,1,1,mfaces\Slide13.bmp,1107,TRUE
7,1,1,64,69,9,9,mfaces\Slide14.bmp,1258,FALSE
7,1,1,65,68,1,1,mfaces\Slide15.bmp,1870,TRUE
7,1,1,66,61,9,9,mfaces\Slide16.bmp,1077,FALSE
7,1,1,67,52,1,1,mfaces\Slide17.bmp,1123,TRUE
7,1,1,68,66,9,9,mfaces\Slide18.bmp,1643,FALSE
7,1,1,69,65,1,1,mfaces\Slide19.bmp,1282,TRUE
7,1,1,70,54,9,9,mfaces\Slide20.bmp,926,FALSE
7,1,1,26,71,9,9,instructionfollowup\Slide4.bmp,1847,TRUE
7,1,1,135,96,1,1,instructionfollowup\Slide8.bmp,22470,TRUE
7,1,1,119,99,1,1,Slide32.bmp,844,TRUE
7,1,1,122,102,9,9,Slide32.bmp,677,FALSE
7,1,1,125,105,1,1,Slide32.bmp,625,TRUE
7,1,1,128,108,7,7,Slide32.bmp,1012,FALSE
7,1,1,131,111,3,3,Slide32.bmp,243,FALSE
7,1,1,134,114,3,3,Slide32.bmp,556,FALSE
7,1,1,135,115,9,9,instructionfollowup\Slide9.bmp,2309,TRUE
7,1,1,136,116,4,4,surveys\Slide2.bmp,12244,TRUE
7,1,1,137,117,2,2,surveys\Slide3.bmp,3213,FALSE
7,1,1,138,118,2,2,surveys\Slide4.bmp,1193,FALSE
7,1,1,139,119,2,2,surveys\Slide5.bmp,3915,FALSE
7,1,1,140,120,2,2,surveys\Slide6.bmp,867,FALSE
7,1,1,141,121,4,4,surveys\Slide7.bmp,2907,FALSE
7,1,1,142,122,3,3,surveys\Slide8.bmp,1336,FALSE
7,1,1,143,123,3,3,surveys\Slide9.bmp,968,FALSE
7,1,1,144,124,2,2,surveys\Slide10.bmp,702,FALSE
7,1,1,145,125,3,3,surveys\Slide11.bmp,6510,TRUE
7,1,1,146,126,5,5,surveys\Slide12.bmp,10927,FALSE
7,1,1,147,127,5,5,surveys\Slide13.bmp,1998,FALSE
7,1,1,148,128,3,3,surveys\Slide14.bmp,557,FALSE
7,1,1,149,129,3,3,surveys\Slide15.bmp,5205,FALSE
7,1,1,150,130,3,3,surveys\Slide16.bmp,3818,FALSE
7,1,1,151,131,5,5,surveys\Slide17.bmp,6955,FALSE
7,1,1,152,132,3,3,surveys\Slide18.bmp,3913,FALSE
7,1,1,153,133,3,3,surveys\Slide19.bmp,4818,FALSE
7,1,1,154,134,3,3,surveys\Slide20.bmp,595,FALSE
7,1,1,155,135,3,3,surveys\Slide21.bmp,5093,FALSE
7,1,1,156,136,3,3,surveys\Slide22.bmp,4701,TRUE
7,1,1,157,137,2,2,surveys\Slide23.bmp,5935,FALSE
7,1,1,158,138,1,1,surveys\Slide24.bmp,9669,TRUE
7,1,1,159,139,2,2,surveys\Slide25.bmp,5386,FALSE
7,1,1,160,140,2,2,surveys\Slide26.bmp,4061,FALSE
7,1,1,161,141,1,1,surveys\Slide27.bmp,4162,TRUE
7,1,1,162,142,6,6,surveys\Slide28.bmp,4351,FALSE
7,1,1,163,143,2,2,surveys\Slide29.bmp,7106,FALSE
7,1,1,164,144,1,1,surveys\Slide30.bmp,5043,TRUE
7,1,1,165,145,1,1,surveys\Slide31.bmp,1816,TRUE
7,1,1,166,146,57,SPACE,surveys\Slide32.bmp,1588,TRUE
7,1,1,167,147,-1,19,What is your age (in years)?,4140,TRUE
7,1,1,168,148,1,1,surveys\Slide34.bmp,1414,TRUE
7,1,1,169,149,1,1,surveys\Slide35.bmp,1890,TRUE
7,1,1,170,150,2,2,surveys\Slide36.bmp,1102,FALSE
7,1,1,178,151,57,SPACE,Please see experimenter,640842,TRUE
8,1,1,1,1,57,SPACE,Please wait for instructions,72791,TRUE
8,1,1,2,2,57,SPACE,instructionfollowup\Slide1.bmp,23216,TRUE
8,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,5168,FALSE
8,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,8672,TRUE
8,1,1,4,11,1,1,mfaces\Slide1.bmp,1010,TRUE
8,1,1,5,16,1,1,mfaces\Slide2.bmp,882,TRUE
8,1,1,6,13,9,9,mfaces\Slide3.bmp,1000,FALSE
8,1,1,7,5,9,9,mfaces\Slide4.bmp,838,FALSE
8,1,1,8,20,9,9,mfaces\Slide5.bmp,798,FALSE
8,1,1,9,8,1,1,mfaces\Slide6.bmp,884,TRUE
8,1,1,10,9,9,9,mfaces\Slide7.bmp,829,FALSE
8,1,1,11,10,9,9,mfaces\Slide8.bmp,1167,FALSE
8,1,1,12,7,9,9,mfaces\Slide9.bmp,831,FALSE
8,1,1,13,22,1,1,mfaces\Slide10.bmp,743,TRUE
8,1,1,14,18,1,1,mfaces\Slide11.bmp,655,TRUE
8,1,1,15,6,1,1,mfaces\Slide12.bmp,1111,TRUE
8,1,1,16,12,1,1,mfaces\Slide13.bmp,989,TRUE
8,1,1,17,21,9,9,mfaces\Slide14.bmp,933,FALSE
8,1,1,18,24,9,9,mfaces\Slide15.bmp,616,FALSE
8,1,1,19,14,9,9,mfaces\Slide16.bmp,878,FALSE
8,1,1,20,17,1,1,mfaces\Slide17.bmp,825,TRUE
8,1,1,21,15,9,9,mfaces\Slide18.bmp,795,FALSE
8,1,1,22,23,1,1,mfaces\Slide19.bmp,648,TRUE
8,1,1,23,19,1,1,mfaces\Slide20.bmp,701,TRUE
8,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,7747,TRUE
8,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,12001,TRUE
8,1,1,51,67,1,1,mfaces\Slide1.bmp,799,TRUE
8,1,1,52,59,1,1,mfaces\Slide2.bmp,789,TRUE
8,1,1,53,64,9,9,mfaces\Slide3.bmp,844,FALSE
8,1,1,54,69,1,1,mfaces\Slide4.bmp,876,TRUE
8,1,1,55,60,9,9,mfaces\Slide5.bmp,778,FALSE
8,1,1,56,61,1,1,mfaces\Slide6.bmp,851,TRUE
8,1,1,57,53,1,1,mfaces\Slide7.bmp,516,TRUE
8,1,1,58,55,9,9,mfaces\Slide8.bmp,579,FALSE
8,1,1,59,65,9,9,mfaces\Slide9.bmp,731,FALSE
8,1,1,60,51,9,9,mfaces\Slide10.bmp,741,FALSE
8,1,1,61,63,1,1,mfaces\Slide11.bmp,702,TRUE
8,1,1,62,70,9,9,mfaces\Slide12.bmp,921,FALSE
8,1,1,63,54,1,1,mfaces\Slide13.bmp,608,TRUE
8,1,1,64,58,1,1,mfaces\Slide14.bmp,1090,TRUE
8,1,1,65,56,1,1,mfaces\Slide15.bmp,661,TRUE
8,1,1,66,68,9,9,mfaces\Slide16.bmp,955,FALSE
8,1,1,67,62,1,1,mfaces\Slide17.bmp,771,TRUE
8,1,1,68,57,9,9,mfaces\Slide18.bmp,741,FALSE
8,1,1,69,66,1,1,mfaces\Slide19.bmp,963,TRUE
8,1,1,70,52,9,9,mfaces\Slide20.bmp,668,FALSE
8,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,3309,TRUE
8,1,1,135,96,57,SPACE,instructionfollowup\Slide8.bmp,32680,TRUE
8,1,1,119,99,2,2,Slide32.bmp,2313,FALSE
8,1,1,122,102,7,7,Slide32.bmp,1885,FALSE
8,1,1,125,105,1,1,Slide32.bmp,601,TRUE
8,1,1,128,108,7,7,Slide32.bmp,532,FALSE
8,1,1,131,111,4,4,Slide32.bmp,780,FALSE
8,1,1,134,114,1,1,Slide32.bmp,412,TRUE
8,1,1,135,115,57,SPACE,instructionfollowup\Slide9.bmp,2223,TRUE
8,1,1,136,116,57,SPACE,surveys\Slide2.bmp,13154,TRUE
8,1,1,137,117,1,1,surveys\Slide3.bmp,3344,TRUE
8,1,1,138,118,2,2,surveys\Slide4.bmp,4114,FALSE
8,1,1,139,119,1,1,surveys\Slide5.bmp,1724,TRUE
8,1,1,140,120,1,1,surveys\Slide6.bmp,1846,TRUE
8,1,1,141,121,1,1,surveys\Slide7.bmp,2532,TRUE
8,1,1,142,122,2,2,surveys\Slide8.bmp,1829,FALSE
8,1,1,143,123,3,3,surveys\Slide9.bmp,2438,FALSE
8,1,1,144,124,3,3,surveys\Slide10.bmp,1828,FALSE
8,1,1,145,125,57,SPACE,surveys\Slide11.bmp,12213,TRUE
8,1,1,146,126,4,4,surveys\Slide12.bmp,14616,FALSE
8,1,1,147,127,5,5,surveys\Slide13.bmp,6288,FALSE
8,1,1,148,128,6,6,surveys\Slide14.bmp,5136,FALSE
8,1,1,149,129,3,3,surveys\Slide15.bmp,8105,FALSE
8,1,1,150,130,2,2,surveys\Slide16.bmp,6727,FALSE
8,1,1,151,131,4,4,surveys\Slide17.bmp,7923,FALSE
8,1,1,152,132,2,2,surveys\Slide18.bmp,5975,FALSE
8,1,1,153,133,4,4,surveys\Slide19.bmp,7701,FALSE
8,1,1,154,134,4,4,surveys\Slide20.bmp,18918,FALSE
8,1,1,155,135,4,4,surveys\Slide21.bmp,17223,FALSE
8,1,1,156,136,57,SPACE,surveys\Slide22.bmp,7487,TRUE
8,1,1,157,137,1,1,surveys\Slide23.bmp,9666,TRUE
8,1,1,158,138,1,1,surveys\Slide24.bmp,5873,TRUE
8,1,1,159,139,1,1,surveys\Slide25.bmp,4469,TRUE
8,1,1,160,140,1,1,surveys\Slide26.bmp,12626,TRUE
8,1,1,161,141,1,1,surveys\Slide27.bmp,5122,TRUE
8,1,1,162,142,7,7,surveys\Slide28.bmp,6643,FALSE
8,1,1,163,143,2,2,surveys\Slide29.bmp,9771,FALSE
8,1,1,164,144,2,2,surveys\Slide30.bmp,4077,FALSE
8,1,1,165,145,1,1,surveys\Slide31.bmp,5326,TRUE
8,1,1,166,146,57,SPACE,surveys\Slide32.bmp,2203,TRUE
8,1,1,167,147,-1,18,What is your age (in years)?,15955,TRUE
8,1,1,168,148,1,1,surveys\Slide34.bmp,3075,TRUE
8,1,1,169,149,1,1,surveys\Slide35.bmp,3182,TRUE
8,1,1,170,150,1,1,surveys\Slide36.bmp,2135,TRUE
8,1,1,178,151,57,SPACE,Please see experimenter,659024,TRUE
9,1,1,1,1,57,SPACE,Please wait for instructions,70531,TRUE
9,1,1,2,2,28,ENTER,instructionfollowup\Slide1.bmp,8928,TRUE
9,1,1,3,3,9,9,instructionfollowup\Slide2.bmp,144,FALSE
9,1,1,3,4,57,SPACE,instructionfollowup\Slide3.bmp,4265,TRUE
9,1,1,4,7,9,9,mfaces\Slide1.bmp,1373,FALSE
9,1,1,5,17,1,1,mfaces\Slide2.bmp,1259,TRUE
9,1,1,6,12,9,9,mfaces\Slide3.bmp,1701,FALSE
9,1,1,7,23,1,1,mfaces\Slide4.bmp,809,TRUE
9,1,1,8,22,1,1,mfaces\Slide5.bmp,809,TRUE
9,1,1,9,11,1,1,mfaces\Slide6.bmp,1000,TRUE
9,1,1,10,19,9,9,mfaces\Slide7.bmp,1243,FALSE
9,1,1,11,9,9,9,mfaces\Slide8.bmp,1172,FALSE
9,1,1,12,15,9,9,mfaces\Slide9.bmp,887,FALSE
9,1,1,13,5,1,1,mfaces\Slide10.bmp,1050,TRUE
9,1,1,14,24,9,9,mfaces\Slide11.bmp,782,FALSE
9,1,1,15,6,9,9,mfaces\Slide12.bmp,923,FALSE
9,1,1,16,14,1,1,mfaces\Slide13.bmp,1066,TRUE
9,1,1,17,16,9,9,mfaces\Slide14.bmp,1059,FALSE
9,1,1,18,21,1,1,mfaces\Slide15.bmp,802,TRUE
9,1,1,19,13,1,1,mfaces\Slide16.bmp,1681,TRUE
9,1,1,20,10,9,9,mfaces\Slide17.bmp,1349,FALSE
9,1,1,21,20,-1,-1,mfaces\Slide18.bmp,2001,FALSE
9,1,1,22,8,9,9,mfaces\Slide19.bmp,1138,FALSE
9,1,1,23,18,1,1,mfaces\Slide20.bmp,1216,TRUE
9,1,1,26,25,57,SPACE,instructionfollowup\Slide4.bmp,2040,TRUE
9,1,1,2,50,57,SPACE,instructionfollowup\Slide5.bmp,3652,TRUE
9,1,1,51,70,9,9,mfaces\Slide1.bmp,733,FALSE
9,1,1,52,64,1,1,mfaces\Slide2.bmp,678,TRUE
9,1,1,53,52,9,9,mfaces\Slide3.bmp,690,FALSE
9,1,1,54,51,1,1,mfaces\Slide4.bmp,780,TRUE
9,1,1,55,58,9,9,mfaces\Slide5.bmp,848,FALSE
9,1,1,56,54,1,1,mfaces\Slide6.bmp,719,TRUE
9,1,1,57,66,9,9,mfaces\Slide7.bmp,787,FALSE
9,1,1,58,61,1,1,mfaces\Slide8.bmp,686,TRUE
9,1,1,59,53,9,9,mfaces\Slide9.bmp,1007,FALSE
9,1,1,60,67,1,1,mfaces\Slide10.bmp,634,TRUE
9,1,1,61,57,9,9,mfaces\Slide11.bmp,774,FALSE
9,1,1,62,65,9,9,mfaces\Slide12.bmp,682,FALSE
9,1,1,63,55,1,1,mfaces\Slide13.bmp,769,TRUE
9,1,1,64,68,9,9,mfaces\Slide14.bmp,699,FALSE
9,1,1,65,56,1,1,mfaces\Slide15.bmp,994,TRUE
9,1,1,66,69,9,9,mfaces\Slide16.bmp,654,FALSE
9,1,1,67,63,1,1,mfaces\Slide17.bmp,636,TRUE
9,1,1,68,60,9,9,mfaces\Slide18.bmp,673,FALSE
9,1,1,69,62,9,9,mfaces\Slide19.bmp,761,FALSE
9,1,1,70,59,1,1,mfaces\Slide20.bmp,1260,TRUE
9,1,1,26,71,57,SPACE,instructionfollowup\Slide4.bmp,1878,TRUE
9,1,1,135,96,28,ENTER,instructionfollowup\Slide8.bmp,22112,TRUE
9,1,1,119,99,1,1,Slide32.bmp,914,TRUE
9,1,1,122,102,1,1,Slide32.bmp,296,TRUE
9,1,1,125,105,5,5,Slide32.bmp,213,FALSE
9,1,1,128,108,5,5,Slide32.bmp,1406,FALSE
9,1,1,131,111,1,1,Slide32.bmp,251,TRUE
9,1,1,134,114,5,5,Slide32.bmp,1629,FALSE
9,1,1,135,115,28,ENTER,instructionfollowup\Slide9.bmp,2269,TRUE
9,1,1,136,116,2,2,surveys\Slide2.bmp,5550,TRUE
